src_addr|dst_addr|proto_name|src_port|dst_port|timestamp|payload_shannon_entropy|payload_kolmogorov_complexity
('coll-PC.home', [], ['192.168.1.14'])|('wikimedia-lb.esams.wikimedia.org', [], ['91.198.174.224'])|TCP|59592|80|1360593684.62|5.60233095585|0.727272727273
('wikimedia-lb.esams.wikimedia.org', [], ['91.198.174.224'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|59592|1360593684.69|5.27634235609|0.505050505051
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593685.16|7.85889044506|1.0077574048
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593685.16|7.69317964773|1.01803278689
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593685.16|6.40101764523|1.09821428571
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593685.32|5.3782303431|1.21153846154
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593685.32|5.24021824307|1.25581395349
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593686.17|7.87941981327|1.0077574048
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593686.17|7.58575320687|1.02156862745
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593686.39|5.70689059561|1.18333333333
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593686.4|7.84678919155|1.00814814815
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593686.4|7.8814864987|1.00814814815
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593686.41|7.86475575308|1.00814814815
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34148|80|1360593686.46|5.79755395714|0.641597028784
('coll-PC.home', [], ['192.168.1.14'])|('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|TCP|47922|443|1360593686.83|5.04766032602|1.01554404145
('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47922|1360593686.88|6.16550488951|0.602256699577
('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47922|1360593686.88|7.44304418874|0.914485165794
('coll-PC.home', [], ['192.168.1.14'])|('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|TCP|47922|443|1360593686.91|7.17929274268|1.03741496599
('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47922|1360593686.95|6.98636425825|1.04545454545
('par03s02-in-f9.1e100.net', [], ['173.194.34.9'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47922|1360593686.95|5.65244875645|1.20754716981
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34148|1360593687.11|5.36056934087|0.778409090909
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34148|80|1360593687.14|5.64477138821|0.662004662005
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34149|80|1360593687.14|5.63503435473|0.658508158508
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34150|80|1360593687.14|5.64218268641|0.6565774156
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34151|80|1360593687.14|5.6439248317|0.656976744186
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34152|80|1360593687.14|5.63963425903|0.657342657343
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34153|80|1360593687.14|5.63865759581|0.656177156177
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34148|1360593687.2|5.4061994012|0.856603773585
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34149|1360593687.21|5.38334129054|0.84962406015
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34153|1360593687.72|5.483919552|0.611320754717
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34151|80|1360593687.73|5.62299894861|0.645466847091
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34153|1360593687.73|1.52192809489|2.6
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.62|7.27124815768|0.898071625344
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.62|6.07192809489|1.1375
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.63|7.86073210691|1.00757575758
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.63|7.85909484466|1.00757575758
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.63|7.37316666927|1.03503184713
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34151|1360593688.63|1.52192809489|2.6
('coll-PC.home', [], ['192.168.1.14'])|('par03s02-in-f2.1e100.net', [], ['173.194.34.2'])|TCP|52541|443|1360593688.67|7.80369175659|1.01227678571
('coll-PC.home', [], ['192.168.1.14'])|('par03s02-in-f2.1e100.net', [], ['173.194.34.2'])|TCP|52541|443|1360593688.67|5.10134525752|1.2972972973
('par03s02-in-f2.1e100.net', [], ['173.194.34.2'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|52541|1360593688.72|5.10134525752|1.2972972973
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34149|1360593689.0|5.40246998984|0.852272727273
('coll-PC.home', [], ['192.168.1.14'])|('cluster003.ovh.net', [], ['213.186.33.4'])|TCP|34152|80|1360593689.49|5.60293985392|0.654166666667
('par08s10-in-f26.1e100.net', [], ['74.125.230.250'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|46755|1360593689.74|7.59071351309|1.00141043724
('par08s10-in-f26.1e100.net', [], ['74.125.230.250'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|46757|1360593689.82|7.62080642222|1.00282087447
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34152|1360593690.4|7.27060253843|0.894628099174
('cluster003.ovh.net', [], ['213.186.33.4'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|34152|1360593690.4|5.93418371978|1.1375
('sjc-not13.sjc.dropbox.com', [], ['199.47.218.148'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|35483|1360593691.26|5.01492563728|0.860335195531
('coll-PC.home', [], ['192.168.1.14'])|('sjc-not13.sjc.dropbox.com', [], ['199.47.218.148'])|TCP|35483|80|1360593691.26|4.92017792725|0.748314606742
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|44947|80|1360593698.71|6.07877811118|0.75296912114
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593698.78|5.72744708473|0.648714810282
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593698.78|7.81091965103|1.01151832461
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593698.78|5.20945336563|1.2972972973
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.83|4.99323714941|1.24324324324
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.88|7.56652577702|1.02386117137
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.88|7.85509035264|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.89|7.84469879525|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.9|7.8448297719|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.9|7.86754554247|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.91|7.84093198088|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.91|7.86982240336|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.92|7.86048181152|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.92|7.86890424637|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.93|7.85937172183|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.93|7.85418948876|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.94|7.87030553766|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593698.98|7.87934741929|1.00814814815
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593699.09|7.73595558528|1.01399491094
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593699.2|7.60353299319|1.02144249513
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.2|7.84937118097|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.4|7.86694211228|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.4|7.86382461542|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.67|7.89642674112|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.68|7.87435822695|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593699.98|7.87454205418|1.0077574048
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593700.26|7.58849436606|1.02123552124
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593700.27|7.72552741149|1.01713395639
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.32|5.72164082113|1.18032786885
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.32|7.85694848221|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.43|7.8594965057|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.43|7.84675914673|1.00814814815
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.57|6.56066494223|1.09565217391
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|38291|443|1360593700.58|7.78529638512|1.01117886179
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|38291|1360593700.64|6.71798048967|1.07189542484
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|45125|993|1360593707.15|5.7770209332|1.14864864865
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.19|5.61471290739|1.20754716981
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|45125|993|1360593707.4|5.83769964935|1.12162162162
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.44|5.61471290739|1.20754716981
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|45125|993|1360593707.44|6.0750778185|1.12222222222
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.48|6.46429826655|1.09401709402
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|45125|993|1360593707.48|6.16396670739|1.12222222222
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.52|5.9346114133|1.15942028986
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.59|5.61471290739|1.20754716981
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|45125|993|1360593707.64|5.7836455953|1.12162162162
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|45125|1360593707.68|4.99323714941|1.24324324324
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f109.1e100.net', [], ['173.194.67.109'])|TCP|54881|993|1360593711.05|4.86257593754|1.27272727273
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593711.19|5.01499730266|1.25714285714
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f109.1e100.net', [], ['173.194.67.109'])|TCP|54881|993|1360593711.3|4.90071158837|1.25714285714
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593711.43|5.01499730266|1.31428571429
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f109.1e100.net', [], ['173.194.67.109'])|TCP|54881|993|1360593711.48|5.0721401598|1.25714285714
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593711.66|5.15539931157|1.24324324324
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f109.1e100.net', [], ['173.194.67.109'])|TCP|54881|993|1360593711.69|4.78642587409|1.31428571429
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593711.91|4.96981578243|1.26470588235
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593711.91|4.90071158837|1.25714285714
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f109.1e100.net', [], ['173.194.67.109'])|TCP|54881|993|1360593711.95|4.71231909119|1.26470588235
('wi-in-f109.1e100.net', [], ['173.194.67.109'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|54881|1360593712.09|4.86257593754|1.27272727273
('63-16-191-195.ftth.glasoperator.nl', [], ['195.191.16.63'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|58267|1360593715.68|7.66824557918|1.01877133106
src_addr|dst_addr|proto_name|src_port|dst_port|timestamp|payload_shannon_entropy|payload_kolmogorov_complexity
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602524.7|4.86257593754|1.33333333333
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602524.93|4.92318199815|1.27272727273
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.07|5.0721401598|1.25714285714
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.08|5.27761343682|1.25
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.22|5.31358969101|1.18367346939
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.22|5.01499730266|1.25714285714
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.36|4.80196987693|1.27272727273
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.36|4.98378805875|1.27272727273
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.5|4.98228923749|1.25
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.5|5.17615109186|1.25581395349
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.65|5.59399396942|1.21568627451
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.65|5.0721401598|1.25714285714
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.79|4.86257593754|1.27272727273
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.79|4.98378805875|1.33333333333
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602525.93|5.0721401598|1.31428571429
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602525.93|5.24021824307|1.25581395349
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602526.08|5.39312717345|1.23913043478
('coll-PC.home', [], ['192.168.1.14'])|('wi-in-f108.1e100.net', [], ['173.194.67.108'])|TCP|55554|993|1360602526.08|4.87914337403|1.25714285714
('wi-in-f108.1e100.net', [], ['173.194.67.108'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|55554|1360602526.22|4.80196987693|1.27272727273
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602526.26|6.95151592324|1.02736318408
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.31|6.75413453491|0.671052631579
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.32|7.12448912812|0.78216374269
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.32|7.25846631504|0.827205882353
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.33|7.46286598564|0.809210526316
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.36|7.52299541832|1.0243902439
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602526.36|6.87200688787|1.05555555556
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.41|5.42917037983|1.15254237288
('coll-PC.home', [], ['192.168.1.14'])|('ocsp.comodoca.com', [], ['178.255.83.1'])|TCP|42107|80|1360602526.47|6.08357452606|0.855691056911
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.48|5.69018460551|1.20754716981
('ocsp.comodoca.com', [], ['178.255.83.1'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|42107|1360602526.53|7.0546252735|0.888242142026
('ocsp.comodoca.com', [], ['178.255.83.1'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|42108|1360602526.73|7.01092980024|0.885780885781
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.81|5.10134525752|1.24324324324
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602526.81|6.27684850551|1.09016393443
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602526.93|7.30809912699|1.03225806452
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602527.01|7.04953965038|1.0480349345
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602527.01|6.51471366951|1.09016393443
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602527.39|6.41418364897|1.09016393443
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602527.43|6.56073779256|1.08270676692
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602527.79|6.43057709159|1.09016393443
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602527.83|6.59686044608|1.09401709402
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602528.2|6.45315813669|1.09016393443
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602528.24|6.36592412122|1.09401709402
('coll-PC.home', [], ['192.168.1.14'])|('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|TCP|46067|993|1360602528.6|6.36902155877|1.09016393443
('zproxy1.mel.univ-lorraine.fr', [], ['193.54.32.56'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|993|46067|1360602528.65|6.51558031784|1.09401709402
